Tweet,clean_text,sentiment_polarity,sentiment_subjectivity,sentiment
"Not a single recruitment for Diploma Holder in this 4 years due to corona pandemic. B.E and https://t.co/dVVzete2YY Students can apply for higher post through MPSC

 @Deepakk75058621 @CMOMaharashtra @AjitPawarSpeaks @AbhiPawarBJP 

#Release_JE_Vacancy 
#Only_Diploma_For_JE",not a single recruitment for diploma holder in this  years due to corona pandemic be and  students can apply for higher post through mpsc     releasejevacancy onlydiplomaforje,0.05357142857142857,0.36309523809523814,negative
"Crates, bloody crates!? Corona had people going mental.😶",crates bloody crates corona had people going mental,-0.45,0.55,negative
"Pls increase the age limit of SSC to 28 years of lower GP post and increase the age to 31 for higher GP post. Please sir listen to us, Corona has killed us in a lot of way, it is one among them. Please do hear us.
#SSC_CGL_AGE_RECKONING_1_JAN",pls increase the age limit of ssc to  years of lower gp post and increase the age to  for higher gp post please sir listen to us corona has killed us in a lot of way it is one among them please do hear usssccglagereckoningjan,0.024999999999999994,0.25,negative
"#SSC_CGL_AGE_RECKONING_1_JAN
There is urgent need of reforms in the recruitment process  in view of losses occured due to Corona and huge unemployment.
Make 32 years as the maximum age for  all posts where minimum qualification is Bachelor' degree  and 30 for Higher Sec posts.",ssccglagereckoningjanthere is urgent need of reforms in the recruitment process  in view of losses occured due to corona and huge unemploymentmake  years as the maximum age for  all posts where minimum qualification is bachelor degree  and  for higher sec posts,0.10625000000000004,0.59375,negative
#NewProfilePic https://t.co/IjUOdzDFAP,newprofilepic ,0.0,0.0,negative
Why the f is corona so packed,why the f is corona so packed,0.0,0.0,negative
"#SSC_CGL_AGE_RECKONING_1_JAN
There is urgent need of reforms in the recruitment process  in view of losses occured due to Corona and huge unemployment.
Make  1 st january as the cut off date for age recokning as the uniform date for all Central Government, State Govts, IBPS etc.",ssccglagereckoningjanthere is urgent need of reforms in the recruitment process  in view of losses occured due to corona and huge unemploymentmake   st january as the cut off date for age recokning as the uniform date for all central government state govts ibps etc,0.09166666666666669,0.5083333333333333,negative
"Not a single recruitment for Diploma Holder in this 4 years due to corona pandemic. B.E and https://t.co/gW22EQOBiP Students can apply for higher post through MPSC
@Deepakk75058621  @AjitPawarSpeaks @supriya_sule @RealBacchuKadu  
#Release_JE_Vacancy 
#Only_Diploma_For_JE",not a single recruitment for diploma holder in this  years due to corona pandemic be and  students can apply for higher post through mpsc      releasejevacancy onlydiplomaforje,0.05357142857142857,0.36309523809523814,negative
stricter laws 😳 using a personal tragedy to advocate for stricter laws? havent we learnt  anything. from corona skaam?,stricter laws  using a personal tragedy to advocate for stricter laws havent we learnt  anything from corona skaam,0.0,0.3,negative
"#NewsUpdate | India records new 6,050 Cases, which is 13 percent higher from 5,335 cases yesterday. Daily cases have crossed the 6,000 mark for the first time since September last year.

#Covid_19 #Coronavirus #Corona #India #GalattaNews",newsupdate  india records new  cases which is  percent higher from  cases yesterday daily cases have crossed the  mark for the first time since september last yearcovid coronavirus corona india galattanews,0.12727272727272726,0.2709090909090909,negative
"#SSC_CGL_AGE_RECKONING_1_JAN
There is urgent need of reforms in the recruitment process  in view of losses occured due to Corona and huge unemployment.
1. Make  1 st january as the cut off date for age recokning as the uniform date for all recruitments, Centre, State, IBPS.etc",ssccglagereckoningjanthere is urgent need of reforms in the recruitment process  in view of losses occured due to corona and huge unemployment make   st january as the cut off date for age recokning as the uniform date for all recruitments centre state ibpsetc,0.13750000000000004,0.6375,negative
This is a weird week. It feels like everyone hates me,this is a weird week it feels like everyone hates me,-0.5,1.0,negative
"Not a single recruitment for Diploma Holder in this 4 years due to corona pandemic. B.E and https://t.co/2NyhKupA5H Students can apply for higher post through MPSC
@Deepakk75058621
 
@CMOMaharashtra
 
@AjitPawarSpeaks
 
@supriya_sule
 
#Release_JE_Vacancy 
#Only_Diploma_For_JE",not a single recruitment for diploma holder in this  years due to corona pandemic be and  students can apply for higher post through mpsc    releasejevacancy onlydiplomaforje,0.05357142857142857,0.36309523809523814,negative
"કોરોનાએ એક અઠવાડિયામાં જ હાહાકાર મચાવ્યો! આ રાજ્યમાં સતત કેસમાં વધારો

https://t.co/VjKQKdyK8z

#Coronacases #Coronavirus #NewsUpdate  #COVID19 #Corona #maharashtranews #Haryana #keralnews #Gujarat #GujaratiNews #humdekhengenews",કરનએ એક અઠવડયમ જ હહકર મચવય આ રજયમ સતત કસમ વધરcoronacases coronavirus newsupdate  covid corona maharashtranews haryana keralnews gujarat gujaratinews humdekhengenews,0.0,0.0,negative
IPAS SUCK DICK. GRAB A CORONA,ipas suck dick grab a corona,0.0,0.0,negative
"Madhya Pradesh - Chhattisgarh में बढ़ने लगी Corona की रफ्तार,बढ़ते Corona मामलों ने केंद्र सरकार की चिंता बढ़ाई, आज Mansukh Mandaviya करेंगे उच्चस्तरीय बैठक 

#MadhyaPradesh #ChhattisgarhNews  #CovidCases #Corona

For More Updates : https://t.co/uXPUZQobFo https://t.co/mUdGjLqnma",madhya pradesh  chhattisgarh म बढन लग corona क रफतरबढत corona ममल न कदर सरकर क चत बढई आज mansukh mandaviya करग उचचसतरय बठक madhyapradesh chhattisgarhnews  covidcases coronafor more updates   ,0.5,0.5,positive
"people drink Corona and think they know how when are we having these kind of beers in BW on top of Sol, Miller etc https://t.co/Nmj2dUN0MG",people drink corona and think they know how when are we having these kind of beers in bw on top of sol miller etc ,0.55,0.7,positive
My church is being extra and I'm loving it. Back to pre corona time🥲,my church is being extra and im loving it back to pre corona time,0.19999999999999998,0.35000000000000003,positive
"Was man aber festhalten darf. Um #afd fans und #covid #corona leugner auszusperren, muss man 75.000 Accounts blocken",was man aber festhalten darf um afd fans und covid corona leugner auszusperren muss man  accounts blocken,0.0,0.0,negative
Corona-Hotspot am Bahnhof Winterthur! Warnung ⛔️ https://t.co/ifg8iBqnBe,coronahotspot am bahnhof winterthur warnung  ,0.0,0.0,negative
"#coronavirus #covid #corona #stayhome #qurantine #lockdown #staysafe #pandemic #socialdistancing #virus #health #News 
https://t.co/AVPyfUEIjz
#rajkotnews #gujaratinews #gujarat #શ્રીનૂતનસૌરાષ્ટ્ર #નૂતનસૌરાષ્ટ્ર #todaysnews #ગુજરાતીસમાચાર #તાજાસમાચાર #7એપ્રિલ2023નાસમાચાર https://t.co/Sed2j1hIFo",coronavirus covid corona stayhome qurantine lockdown staysafe pandemic socialdistancing virus health news rajkotnews gujaratinews gujarat શરનતનસરષટર નતનસરષટર todaysnews ગજરતસમચર તજસમચર એપરલનસમચર ,0.0,0.0,negative
"हिमाचल में कोरोना 
से एक और मौत
#Corona  #HimachalPradesh #Covid19 #coronainfection #newcasesCorona  
https://t.co/dinEJBgrLB",हमचल म करन स एक और मतcorona  himachalpradesh covid coronainfection newcasescorona  ,0.0,0.0,negative
"Hey fellow apes! 

#AMC 
#APE",hey fellow apes amc ape,0.0,0.0,negative
"Corona Virus Update: Corona cases rise again in Madhya Pradesh, Bhopal has 90 active cases https://t.co/n7bsN9mAXo",corona virus update corona cases rise again in madhya pradesh bhopal has  active cases ,-0.13333333333333333,0.6,negative
"Corona update: Corona spreading fast in Jammu and Kashmir, 58 new cases found; The number of active cases has crossed 200 https://t.co/iVwo8L9eW1",corona update corona spreading fast in jammu and kashmir  new cases found the number of active cases has crossed  ,0.06767676767676768,0.5515151515151514,negative
"Evsen Dershowitz says he'll be convicted. Ya know, after Trump disrespected John McCain he should have had a drone aimed at his apt in Trump Tower. So a bonk on the head in a courtroom is no big deal.",evsen dershowitz says hell be convicted ya know after trump disrespected john mccain he should have had a drone aimed at his apt in trump tower so a bonk on the head in a courtroom is no big deal,0.3,0.55,positive
"देश में बीते 24 घंटे में कोरोना के 6,050 के नए मामले, संक्रमण दर 3.39 फीसदी

#corona #virus #india #coronacase #breakingnews #primenewsbreaking https://t.co/MfrmM2qeyb",दश म बत  घट म करन क  क नए ममल सकरमण दर  फसदcorona virus india coronacase breakingnews primenewsbreaking ,0.0,0.0,negative
"ગુજરાત કોરોના અપડેટ!

April 4 - New Cases - 324, Recovered - 317 (2220 Active case)
April 5 - New Cases - 351, Recovered - 395 (2176 Active case)
April 6 - New Cases - 327, Recovered - 360 (2142 Active case)

Don't Panic!

#corona #update #Gujarat",ગજરત કરન અપડટapril   new cases   recovered    active caseapril   new cases   recovered    active caseapril   new cases   recovered    active casedont paniccorona update gujarat,0.001515151515151511,0.5272727272727272,negative
FAST FACT: New Desert Vista head coach Scooter Molander is familiar with the Tempe Union School District.  He played QB at Corona del Sol in the '80s.  The Thunder will host CdS on Oct. 27.,fast fact new desert vista head coach scooter molander is familiar with the tempe union school district  he played qb at corona del sol in the s  the thunder will host cds on oct ,0.23712121212121215,0.5181818181818182,positive
"these hoes for everybody, you ain’t listen ?????? In my kash doll voice",these hoes for everybody you aint listen  in my kash doll voice,0.0,0.0,negative
That's it. Corona Beer it is 🤣,thats it corona beer it is ,0.0,0.0,negative
"Not a single recruitment forDiploma Holder in this 4 years due to corona pandemic. B.E and https://t.co/Ac5ktU9e56 Students can apply for higher post through MPSC
 @Deepakk75058621 @CMOMaharashtra @AjitPawarSpeaks @supriya_sule 
#Release_JE_Vacancy 
#Only_Diploma_For_JE",not a single recruitment fordiploma holder in this  years due to corona pandemic be and  students can apply for higher post through mpsc     releasejevacancy onlydiplomaforje,0.05357142857142857,0.36309523809523814,negative
